# num_image x_src y_src, sep, ein, fr, zs, fs, flag_out, frac_sh_trunc
# x_img, y_img, mag, delay, kappa, gamma1, gamma2 kappa*
# zmin, zmax, log10Mhmin, log10Mhmax, log10mshmin, log10mshmax, n_bins: 0.10, 2.00, 11.00, 16.00, 10.00, 16.00, 100
 2.155255e+00 -9.025870e-01 -1.410665e+01  4.554072e+02  7.480712e-01 -3.137133e-01  1.895803e-01  1.409005e-02
 4.247427e-03 -1.247084e-02  1.164468e-03  6.963497e+02  3.148444e+01  6.525847e+00  5.287042e+00  2.843041e+01
3 -7.668665e-01 -1.243422e+00  8.671440e-01  4.292724e-01  4.931119e-01  7.000000e-01 2 2  3.064732e-01
-2.451981e-03 -3.917288e-01 -2.314073e+00  4.162881e+00  7.165551e-01  7.157099e-01 -1.545052e-02  4.601936e-01
 4.155373e-01  3.680236e-01  4.692795e+00  0.000000e+00  3.719456e-01 -5.158704e-02 -4.227274e-01  1.684759e-01
-1.439502e-03 -8.003330e-03  1.353554e-02  6.584452e+00  9.955703e+00  2.507747e+00 -1.903379e-01  9.317456e+00
3 -3.700158e-05  8.859389e-03  6.557568e-02  2.647529e-02  9.623439e-01  1.940000e+00 5 2 -1.000000e+00
 3.461677e-02  2.268826e-02  8.869046e+00  4.648180e-02  5.684656e-01 -1.035234e-01 -2.505058e-01  3.755204e-01
-3.019421e-02  3.267360e-02  4.257625e+00  0.000000e+00  4.530398e-01  1.982133e-02  2.527843e-01  2.649270e-01
 2.010254e-02  3.508811e-02 -8.535073e+00  4.995692e-02  7.471490e-01  2.396762e-01 -3.516426e-01  5.486651e-01
1 -2.497246e+00  2.447964e+00  0.000000e+00  7.193804e-01  0.000000e+00  1.260000e+00 0 2  2.809947e-01
-4.903716e-01  2.302640e+00  5.606730e+00  0.000000e+00  5.119000e-01 -6.291169e-03  2.446323e-01  1.977641e-03
3  4.852091e-02  2.739006e-01  1.722503e+00  9.691074e-01  2.790646e-01  1.060000e+00 1 2 -1.000000e+00
 8.496322e-02  1.092496e+00  2.140835e+00  0.000000e+00  2.280049e-01  3.316146e-01 -1.374801e-01  4.954968e-02
-8.937197e-02 -6.211619e-01 -7.671468e+00  2.175857e+01  3.974547e-01  6.254532e-01 -3.197221e-01  1.775254e-01
 3.021366e-04 -1.097720e-02  3.915615e-03  3.126888e+01  1.731980e+01 -4.506474e-01  3.277944e+00  1.681450e+01
1 -4.902405e+00  3.007964e+00  0.000000e+00  3.517865e+00  0.000000e+00  8.700000e-01 0 2  2.776779e-01
-2.587365e+00 -4.165395e+00  1.316157e+01  0.000000e+00  6.105072e-01  1.028919e-01 -2.552236e-01  6.250183e-03
3 -8.741981e-02  2.339737e-01  1.962668e+00  9.796478e-01  4.140758e-01  1.280000e+00 1 2 -1.000000e+00
 3.442213e-01 -6.318816e-01 -2.208769e+00  7.358073e+01  7.013270e-01  3.504149e-01  6.474225e-01  1.608229e-01
-5.149732e-02  1.290479e+00  5.334214e+00  0.000000e+00  4.530102e-01  3.245081e-01  8.014509e-02  3.825200e-02
 2.832331e-03 -7.715585e-03  1.462148e-03  1.085910e+02  2.786105e+01  4.732470e+00  3.897987e+00  2.635861e+01
3  3.250319e-01  1.479008e-01  2.006716e+00  1.007967e+00  3.535682e-01  4.900000e-01 2 3 -1.000000e+00
-6.318420e-01 -3.494362e-01 -1.156877e+00  2.187577e+01  6.534181e-01 -5.349089e-01 -8.356959e-01  4.374426e-01
 1.216208e+00  4.326266e-01  3.272005e+00  0.000000e+00  2.796645e-01 -3.672853e-01 -2.799317e-01  1.154889e-01
-1.449987e-02 -7.373001e-03  2.526799e-03  2.997222e+01  2.197297e+01 -3.401393e+00 -5.704238e+00  2.141686e+01
3  1.737531e-01 -4.164178e-01  1.546701e+00  9.002681e-01  9.365334e-01  1.030000e+00 5 1 -1.000000e+00
 4.552509e-01 -1.070339e+00  1.684388e+00  0.000000e+00  1.906535e-01  1.894141e-01  1.596142e-01  3.171964e-02
-1.776587e-01  3.409407e-01 -1.577486e+00  3.453037e+01  6.301721e-01  5.410584e-01  6.913382e-01  3.933495e-01
-1.393234e-02  2.835517e-02  1.798347e-02  3.716312e+01  8.479036e+00 -9.388071e-02  5.661606e-01  8.067743e+00
1 -2.855984e-02  2.924121e-02  0.000000e+00  6.800815e-02  0.000000e+00  8.400000e-01 0 2 -1.000000e+00
-1.059254e-01  8.088656e-02  3.873416e+00  0.000000e+00  4.563242e-01 -2.072891e-03  1.934141e-01  7.450518e-02
5 -7.580439e-02  2.421485e-03  5.910923e-01  3.946289e-01  1.000000e+00  1.340000e+00 1 3 -1.000000e+00
 2.159370e-01  1.755883e-03 -1.444818e+00  8.366779e+00  9.895222e-01 -8.313061e-01  3.418350e-02  6.777912e-01
-3.395052e-01 -1.755925e-01  1.174471e+01  0.000000e+00  4.704964e-01 -2.539667e-01 -3.615664e-01  2.269491e-01
-3.742146e-01  3.509170e-02 -5.253620e+01  8.240468e-02  5.110370e-01 -4.888318e-01  1.384296e-01  2.578204e-01
 1.394022e-02  3.350577e-04  3.453114e-02  1.014792e+01  7.066270e+00 -2.783684e+00 -3.022688e-01  6.447790e+00
-3.607868e-01  9.455477e-02  4.611650e+01  8.007523e-02  4.863743e-01 -4.023894e-01  2.832136e-01  2.282323e-01
3  2.461248e-02 -1.629234e-02  3.569050e-01  1.867211e-01  2.712218e-01  8.500000e-01 4 2 -1.000000e+00
-1.241707e-01  8.453187e-02 -3.618486e+00  2.772230e+00  6.416928e-01 -2.248388e-01  5.951389e-01  4.852599e-01
 1.808644e-01 -1.007647e-01  1.334142e+01  0.000000e+00  4.280236e-01 -2.526126e-01  4.340384e-01  2.873810e-01
-3.195679e-03  2.088421e-03  2.340056e-02  4.481893e+00  7.661265e+00 -5.405859e-01  1.160260e+00  7.325993e+00
1  1.261493e+01  2.558169e+00  0.000000e+00  1.117553e+01  0.000000e+00  9.100000e-01 0 2  2.765530e-01
 1.847188e+01 -1.504844e+01  4.157841e+00  0.000000e+00  4.322553e-01 -1.961374e-02  2.853767e-01  5.876922e-05
5 -3.070845e-02 -1.706315e-04  7.402218e-01  3.518182e-01  1.000000e+00  1.080000e+00 5 3 -1.000000e+00
-3.959943e-01  2.404786e-03  4.890278e+00  0.000000e+00  3.294182e-01 -4.950781e-01 -9.499966e-03  9.182258e-02
 3.441998e-01  8.807973e-03  5.503990e+01  6.099810e+00  3.814542e-01 -6.014890e-01 -5.139284e-02  1.285972e-01
 2.906275e-01 -1.841387e-01 -2.852780e+01  6.140973e+00  4.007469e-01 -2.497563e-01  5.760031e-01  1.405850e-01
 4.883414e-04 -1.477823e-05  3.162833e-04  2.596848e+01  5.761714e+01 -6.254132e+00  2.159593e+00  5.662886e+01
 2.834363e-01  1.861226e-01 -2.896814e+01  6.134678e+00  3.901398e-01 -2.184098e-01 -5.989551e-01  1.229932e-01
3 -9.894158e-02  3.727149e-02  6.387407e-01  3.402524e-01  2.037734e-01  1.500000e+00 5 2 -1.000000e+00
 2.472743e-01 -8.610520e-02 -8.574828e-01  2.355806e+01  2.061672e-01 -1.038022e+00  8.478710e-01  1.179048e-01
-3.471918e-01  1.475606e-01  4.208022e+00  0.000000e+00  1.212185e-01 -5.057850e-01  5.280125e-01  4.224325e-02
 1.755206e-04 -5.927673e-05  3.725110e-06  6.617936e+01  5.242910e+02 -6.639276e+01  3.125689e+01  5.240219e+02
1  6.736497e-04  4.088969e-03  0.000000e+00  1.447780e-02  0.000000e+00  8.800000e-01 0 2 -1.000000e+00
-1.301387e-02  2.853448e-02  8.307923e+00  0.000000e+00  6.481764e-01  5.639132e-02  1.525884e-02  3.093224e-01
5 -9.642612e-01  4.205797e+00  1.876641e+00  9.126792e-01  1.000000e+00  1.140000e+00 1 3  3.175352e-01
 3.517505e-01 -7.779778e-01 -9.131890e+00  1.415906e+00  5.220857e-01  3.675855e-01  4.503213e-01  2.154778e-01
-6.190939e-01  6.292898e-01 -1.463260e+01  8.125304e-01  4.985901e-01  2.562804e-02  5.648855e-01  2.036129e-01
 7.193114e-01  6.523848e-01  1.028490e+01  0.000000e+00  4.667033e-01 -3.111435e-02 -4.315175e-01  1.807747e-01
-8.854599e-01 -3.204925e-01  1.478111e+01  5.215576e-01  4.766152e-01 -3.675376e-01 -2.668218e-01  1.937452e-01
-1.072263e-04 -9.591584e-04  2.750077e-03  7.791585e+00  2.014268e+01  1.552460e+00 -6.371258e-01  1.885962e+01
3 -2.532983e+00  1.687004e+00  1.671657e+00  9.133370e-01  9.808945e-02  1.120000e+00 1 2  3.127841e-01
 9.921077e-01 -7.111510e-01  6.055009e+00  0.000000e+00  3.898391e-01 -1.603863e-01  4.259343e-01  2.088301e-02
-4.076126e-01  2.027526e-01 -5.939326e-01  5.124001e+01  9.550301e-01 -7.871177e-01  1.032551e+00  2.571174e-01
-9.705403e-03  5.189849e-03  1.027954e-03  6.013454e+01  3.338481e+01 -5.004541e+00  7.136138e+00  3.123120e+01
1  1.177371e+01  8.787896e-01  0.000000e+00  2.367364e+00  0.000000e+00  1.150000e+00 0 2  2.868934e-01
 4.487909e+00 -2.713879e+00  3.318672e+00  0.000000e+00  4.006887e-01 -1.517412e-01  1.866100e-01  2.662364e-03
3  7.468303e+00 -3.490072e+00  3.373884e+00  1.650008e+00  1.905485e-01  9.900000e-01 4 2  3.063870e-01
 5.481018e-01  2.148510e+00  2.902684e+00  0.000000e+00  3.671482e-01  2.219951e-01 -8.192002e-02  3.436709e-03
-8.453217e-01 -9.241865e-01 -1.523331e+01  1.077678e+02  6.902718e-01 -2.378295e-03 -4.019596e-01  2.348252e-02
-7.177267e-03 -2.063849e-02  6.280586e-03  1.380934e+02  1.396180e+01  1.513201e+00 -2.549030e+00  1.013657e+01
1 -2.664022e-01  4.805152e+00  0.000000e+00  2.361106e+00  0.000000e+00  1.100000e+00 0 2  2.958126e-01
 1.016644e+00 -3.063089e+00  8.283135e+00  0.000000e+00  5.215670e-01  2.569337e-01  2.053192e-01  3.430017e-02
1  4.732024e-01 -7.234618e-01  0.000000e+00  9.424834e-01  0.000000e+00  7.800000e-01 0 2 -1.000000e+00
 9.937491e-01 -1.522749e+00  4.045751e+00  0.000000e+00  4.000941e-01  1.301733e-01  3.094658e-01  2.341252e-02
3 -1.389469e-01 -1.463972e-01  1.308494e+00  6.158142e-01  4.876697e-01  9.700000e-01 1 3 -1.000000e+00
-6.037599e-01 -5.645206e-01  2.433264e+00  0.000000e+00  2.506856e-01 -8.542515e-03 -3.878510e-01  4.069493e-02
 2.687051e-01  4.106513e-01 -4.989574e+00  2.436457e+01  4.224976e-01  2.798687e-01 -6.749818e-01  1.481012e-01
 3.931322e-03  4.111041e-03  1.923952e-03  3.723148e+01  2.384829e+01 -1.416938e-01  1.503608e+00  2.303917e+01
1 -2.357280e+00  1.930944e-01  0.000000e+00  7.920954e-01  0.000000e+00  5.500000e-01 0 2  3.215013e-01
 1.784749e+00  1.756435e+00  3.067892e+00  0.000000e+00  3.847662e-01 -1.718898e-01 -1.516898e-01  4.077988e-03
1 -9.740985e-02 -1.412629e-01  0.000000e+00  5.458776e-01  0.000000e+00  4.900000e-01 0 2 -1.000000e+00
-3.366773e-01 -6.473049e-01  3.838593e+00  0.000000e+00  4.267227e-01  1.424944e-01 -2.187010e-01  2.188754e-01
3 -2.599680e-03  1.596526e-01  1.218937e+00  8.116202e-01  4.995820e-01  1.080000e+00 4 2 -1.000000e+00
 1.702249e-02  7.418065e-01  2.921947e+00  0.000000e+00  2.868234e-01  4.078247e-01  7.893583e-03  2.982912e-02
 2.167181e-02 -4.771212e-01 -5.848783e+00  2.033404e+01  3.945756e-01  7.272895e-01  9.254406e-02  9.195470e-02
-9.661158e-05 -2.416287e-03  5.617108e-04  3.733055e+01  4.360503e+01 -5.481893e+00 -2.204995e+00  4.274528e+01
3 -1.047931e-01  2.236128e-02  1.132473e+00  5.207166e-01  3.907177e-01  6.300000e-01 4 2 -1.000000e+00
 4.318324e-01  4.815551e-02 -1.202364e+01  8.105438e+00  7.411842e-01 -3.800235e-01 -7.574473e-02  3.104032e-01
-6.935217e-01  1.749400e-01  4.697848e+00  0.000000e+00  4.566061e-01 -2.375392e-01  1.612100e-01  1.255181e-01
 2.740666e-02 -3.430268e-03  1.353574e-01  9.984428e+00  3.753340e+00 -4.256459e-01 -1.089021e-01  2.813900e+00
3 -3.227803e-02  5.484465e-02  5.720716e-01  2.871490e-01  7.603827e-01  1.040000e+00 1 2 -1.000000e+00
 1.387523e-01 -1.975832e-01 -2.680307e+00  1.885995e+01  3.712760e-01  2.862156e-01  8.285325e-01  2.416080e-01
-1.437418e-01  2.998733e-01  3.524945e+00  0.000000e+00  2.300702e-01  3.368741e-01  4.422843e-01  1.120896e-01
 6.682097e-04 -1.107707e-03  5.590688e-04  4.046959e+01  4.373686e+01  2.512180e+00  5.607061e+00  4.339965e+01
3  1.005554e-02 -2.122856e-02  1.088865e+00  5.827427e-01  6.108872e-01  1.190000e+00 2 3 -1.000000e+00
-2.902350e-01  4.473244e-01 -1.420619e+01  5.912853e+00  3.816060e-01  2.931247e-01  6.057070e-01  8.197183e-02
 1.500012e-01 -5.485762e-01  2.325501e+01  0.000000e+00  3.529941e-01  5.302422e-01  3.073408e-01  6.638776e-02
-6.863463e-05  1.344511e-04  5.193431e-05  5.590982e+01  1.400897e+02  2.009692e+00  9.316712e+00  1.385978e+02
3 -5.747172e-03 -3.560031e-02  1.848783e-01  9.716503e-02  8.510903e-01  8.800000e-01 2 2 -1.000000e+00
-4.355956e-02 -1.310587e-01  3.232188e+00  0.000000e+00  3.553621e-01  2.529981e-01 -2.053342e-01  1.812245e-01
-3.784081e-03  4.949017e-02 -2.750884e+00  4.877664e-01  1.120768e+00  6.051779e-01  1.089226e-01  8.824547e-01
-3.410674e-05  1.451205e-02  4.585877e-01  4.967542e-01  2.668314e+00  7.515439e-01  1.945357e-01  2.353037e+00
1  8.058522e-03  9.405185e-02  0.000000e+00  1.146147e-01  0.000000e+00  9.600000e-01 0 2 -1.000000e+00
-1.795819e-02  2.246938e-01  3.029534e+00  0.000000e+00  3.329827e-01  3.058745e-01  1.458391e-01  1.536203e-01
3 -2.947832e-02 -1.713797e-01  7.268363e-01  3.367375e-01  2.267708e-01  1.150000e+00 2 2 -1.000000e+00
-1.387449e-01 -5.121933e-01  4.225577e+00  0.000000e+00  3.353440e-01  3.582713e-01 -2.770474e-01  1.712304e-01
 9.014398e-03  1.994655e-01 -9.582376e-01  7.385112e+00  1.244735e+00  1.040702e+00 -1.428860e-01  1.001018e+00
 2.210777e-03  3.662896e-02  7.726170e-02  7.687797e+00  5.186461e+00  2.140728e+00 -2.673150e-02  4.812608e+00
5 -4.956440e-02 -3.672933e-02  1.507938e+00  7.187097e-01  1.000000e+00  1.340000e+00 5 3 -1.000000e+00
-3.003820e-01 -7.430719e-01 -6.988551e+00  8.082236e-01  5.696672e-01  4.192617e-01 -3.905088e-01  3.718287e-01
 4.063067e-01 -6.933191e-01  7.773488e+00  5.868607e-01  4.254569e-01  2.059274e-01  3.988123e-01  2.237323e-01
-8.246630e-01  1.776522e-01  5.097390e+00  0.000000e+00  3.888031e-01 -3.783303e-01  1.850649e-01  1.982081e-01
 4.175714e-01  5.446726e-01 -2.887962e+00  2.263473e+00  7.002540e-01  1.694783e-01 -6.382709e-01  4.916952e-01
 5.063716e-03  4.604046e-03  1.212642e-02  4.660394e+00  1.049626e+01  4.337587e-01 -2.743381e+00  9.882191e+00
1 -1.910040e-01  8.520489e-02  0.000000e+00  2.908287e-01  0.000000e+00  9.400000e-01 0 2 -1.000000e+00
-3.682528e-01  2.087562e-01  3.327685e+00  0.000000e+00  2.943773e-01 -2.515069e-01  3.662490e-01  2.243004e-01
5 -1.806039e-01  8.079809e-03  1.674814e+00  5.919747e-01  1.000000e+00  2.470000e+00 5 2 -1.000000e+00
-1.108838e+00  1.706486e-03  3.282001e+00  0.000000e+00  4.331715e-01 -1.242733e-01  3.403713e-02  3.685093e-03
 4.693155e-01  3.204236e-01 -8.152155e+00  1.635444e+02  6.984956e-01 -9.839471e-02 -4.515422e-01  6.171554e-02
 5.017112e-01 -2.298193e-01 -3.002792e+01  1.618696e+02  6.293306e-01 -1.723853e-01  3.754749e-01  1.860246e-02
 5.629553e-01 -9.884239e-02  3.881042e+01  1.617970e+02  6.152746e-01 -2.910872e-01  1.936894e-01  1.980824e-02
 1.809411e-03  4.189153e-04  1.641322e-04  2.431935e+02  8.247829e+01 -5.518489e+00 -2.270695e+01  8.033110e+01
1 -1.054363e+00 -5.408195e-01  0.000000e+00  1.776980e+00  0.000000e+00  8.400000e-01 0 2 -1.000000e+00
-2.541566e+00 -1.163721e+00  3.431809e+00  0.000000e+00  3.853091e-01 -1.786883e-01 -2.335035e-01  4.434223e-02
3  1.942517e+00 -1.611716e+00  3.167495e+00  1.402376e+00  5.971755e-01  1.380000e+00 5 3  2.994343e-01
-7.982331e-01  5.705689e-02 -2.993725e+00  7.966772e+01  8.430111e-01 -5.584886e-01  2.162593e-01  1.179917e-01
 2.210963e+00  1.045875e+00  5.013140e+00  0.000000e+00  5.482361e-01 -6.598787e-02 -1.613724e-02  1.019462e-02
-3.070889e-02 -6.434091e-03  1.577820e-02  9.023506e+01  9.088389e+00 -8.186963e-01 -1.171838e+00  7.619037e+00
1  4.522286e+00  1.339557e+00  0.000000e+00  6.553122e+00  0.000000e+00  1.310000e+00 0 2 -1.000000e+00
 1.081598e+01  2.388416e+00  4.760256e+00  0.000000e+00  4.435619e-01 -2.953550e-01 -1.109777e-01  1.610316e-03
1 -5.941746e+00  1.110149e+00  0.000000e+00  2.695399e+00  0.000000e+00  6.500000e-01 0 2  2.858297e-01
-4.765575e+00 -4.158264e-01  3.172531e+00  0.000000e+00  3.521021e-01 -3.198462e-01 -4.758532e-02  8.198403e-05
3  6.446722e-02  2.888114e-02  1.006926e+00  5.975028e-01  3.270331e-01  1.200000e+00 1 2 -1.000000e+00
 5.781939e-01 -9.913226e-02  5.209974e+00  0.000000e+00  2.832444e-01 -5.137629e-01  2.405136e-01  4.989865e-02
-4.187705e-01 -2.404159e-01 -1.703834e+00  1.219319e+01  4.655305e-01 -4.339472e-01 -8.271996e-01  1.965855e-01
-3.628420e-04 -1.692292e-04  2.127731e-05  4.588032e+01  2.376484e+02 -5.932681e+01 -7.405640e+01  2.366846e+02
5  4.294144e-02 -2.437636e-02  4.104646e+00  1.786728e+00  1.000000e+00  8.200000e-01 2 2 -1.000000e+00
-8.180240e-01 -9.830589e-01 -2.382363e+00  1.245920e+02  8.417948e-01  2.208366e-01 -6.292943e-01  7.799376e-02
 1.819247e+00 -1.099884e+00  3.840699e+00  0.000000e+00  4.657608e-01 -2.990687e-02  1.553959e-01  2.885784e-02
-1.679036e+00  1.047238e+00  4.321825e+00  3.667574e+01  4.892078e-01 -2.761045e-02  1.695954e-01  3.398389e-02
 6.561330e-01  1.091278e+00 -2.412614e+00  1.222746e+02  8.314901e-01  3.520806e-01 -5.647327e-01  6.930394e-02
-1.966416e-03  7.130485e-04  1.889947e-03  2.293448e+02  2.471308e+01 -5.728170e+00  6.188082e-01  2.227977e+01
1 -8.202427e-01 -2.033498e+00  0.000000e+00  1.554171e+00  0.000000e+00  7.200000e-01 0 2 -1.000000e+00
-1.235202e+00 -4.151063e+00  3.643357e+00  0.000000e+00  4.135146e-01  1.903632e-01 -1.823591e-01  3.887370e-02
3 -5.787760e+00  1.512315e+01  8.005670e+00  8.035607e+00  6.857143e-01  1.190000e+00 2 3  2.746421e-01
-1.008712e+01  5.801386e-01  1.494936e+01  3.485859e+01  6.423870e-01 -2.196632e-01  1.128835e-01  9.375202e-04
-9.061117e+00  3.150380e+00 -2.180115e+01  4.587767e+01  7.110298e-01 -1.892662e-01  3.058614e-01  7.830468e-04
-5.329350e+00  7.018647e+00  1.176304e+01  0.000000e+00  5.487783e-01  1.622411e-01  3.037545e-01  4.471007e-04
5  2.720104e-03  1.480358e-01  1.390736e+00  6.576371e-01  1.000000e+00  1.320000e+00 1 2 -1.000000e+00
-5.351948e-02 -5.282304e-01 -1.751184e+00  3.359010e+01  8.912957e-01  7.555655e-01 -1.094518e-01  3.044247e-01
-6.159772e-01  6.547456e-01  7.139829e+00  0.000000e+00  4.937546e-01  5.352144e-02  3.366904e-01  5.264602e-02
 6.317658e-01  6.171565e-01  1.340383e+01  2.542894e+00  5.180259e-01  1.471676e-02 -3.968336e-01  1.004222e-01
 2.656483e-01  8.253869e-01 -1.641206e+01  2.899818e+00  5.885993e-01  4.047844e-01 -2.575480e-01  1.221691e-01
-1.706952e-03 -1.448105e-02  1.085460e-02  4.575507e+01  1.129733e+01  3.433137e+00 -1.456639e+00  9.941837e+00
1 -3.088343e+00 -3.897354e+00  0.000000e+00  1.345086e+00  0.000000e+00  7.300000e-01 0 2  2.760012e-01
-2.900181e+00  1.597306e+00  4.153562e+00  0.000000e+00  4.719196e-01 -5.109338e-02  1.884176e-01  5.408175e-03
3 -5.192185e-01 -4.260795e-01  2.019925e+00  9.629240e-01  9.625037e-02  8.500000e-01 2 2 -1.000000e+00
-1.228487e+00 -9.542096e-01  3.090638e+00  0.000000e+00  3.225437e-01 -8.708784e-02 -3.574981e-01  5.303930e-02
 3.545066e-01  3.004718e-01 -2.974750e-01  5.996513e+01  1.301674e+00 -3.179663e-01 -1.830719e+00  8.856845e-01
 2.129681e-02  1.809948e-02  2.210253e-03  6.522974e+01  2.526827e+01 -1.690283e+00 -1.156093e+01  2.450491e+01
3 -8.100413e-01  1.922916e+00  1.003351e+00  5.200757e-01  8.682353e-01  8.700000e-01 2 3  2.973325e-01
 3.978881e-01  4.577065e-01  4.194323e+00  0.000000e+00  2.896411e-01  8.470674e-02 -5.089372e-01  3.624434e-02
 7.174578e-02 -4.911583e-01 -3.641660e+00  1.696192e+01  3.973768e-01  7.594062e-01  2.470974e-01  7.904658e-02
-6.247976e-05 -1.983744e-04  1.471594e-05  7.262437e+01  2.639052e+02  3.323370e+01 -7.818279e+00  2.623421e+02
1  3.731163e-02 -5.004262e-01  0.000000e+00  1.156705e+00  0.000000e+00  8.100000e-01 0 2 -1.000000e+00
 3.802328e-01 -1.662266e+00  3.042347e+00  0.000000e+00  3.613246e-01  2.722814e-01  7.124286e-02  1.574181e-01
1 -1.985408e+00 -1.907213e+00  0.000000e+00  1.318161e+00  0.000000e+00  2.640000e+00 0 2  2.790252e-01
-3.127167e-01  2.760024e+00  6.250717e+00  0.000000e+00  4.748007e-01  3.337753e-01  6.668359e-02  4.180695e-03
3  8.534096e+00  5.250968e+00  4.446483e+00  2.490622e+00  4.063440e-01  6.800000e-01 4 2  2.861169e-01
 1.281637e-01 -3.255300e+00  3.144996e+00  0.000000e+00  4.142529e-01  1.581728e-01  1.075293e-02  4.051438e-02
-5.035467e-01  1.146081e+00 -7.739739e+00  6.263237e+01  8.297552e-01  2.365300e-01  3.197502e-01  2.890311e-01
-2.985900e-02  1.688315e-01  2.114655e-01  6.621390e+01  3.212837e+00  2.961754e-01  2.828847e-01  2.348800e+00
1  1.142479e-02 -4.989709e-04  0.000000e+00  1.291252e-02  0.000000e+00  8.400000e-01 0 2 -1.000000e+00
 2.483692e-02 -2.471136e-03  3.753437e+00  0.000000e+00  4.186117e-01 -2.671587e-01  1.470083e-02  3.787486e-01
3  3.225581e-02  3.131644e-02  8.395336e-01  4.409868e-01  7.120819e-01  6.700000e-01 4 3 -1.000000e+00
 2.915991e-01  4.155626e-01  3.542992e+00  0.000000e+00  2.562261e-01  1.482784e-01 -4.989648e-01  8.205486e-02
-4.155357e-01 -3.696040e-02 -4.975539e+00  9.248946e+00  3.245098e-01 -8.051828e-01 -9.460945e-02  1.296421e-01
-2.865605e-04 -2.931405e-04  1.086009e-04  3.851809e+01  9.730526e+01  2.454109e+00 -7.788014e+00  9.667431e+01
3 -2.133202e-02  2.642609e-01  7.301283e-01  4.738508e-01  5.546023e-01  6.200000e-01 2 1 -1.000000e+00
-4.258873e-02  5.889369e-01  1.665729e+00  0.000000e+00  1.736849e-01  2.862355e-01  2.298007e-02  4.269425e-02
 3.154305e-02 -1.374182e-01 -9.238170e-01  2.509527e+01  1.053829e+00  9.756479e-01  3.653412e-01  8.466537e-01
 7.707083e-03 -3.405203e-02  8.367979e-02  2.545994e+01  4.651068e+00  8.779688e-01  7.804798e-01  4.366299e+00
1 -4.474593e-03 -5.991294e-01  0.000000e+00  6.837170e-01  0.000000e+00  6.000000e-01 0 2 -1.000000e+00
-5.179959e-02 -1.267967e+00  3.284099e+00  0.000000e+00  3.429449e-01  3.565852e-01 -8.418598e-03  9.034450e-02
1 -3.471760e-02  1.225083e-02  0.000000e+00  7.883914e-02  0.000000e+00  1.150000e+00 0 2 -1.000000e+00
-1.117119e-01  2.371953e-02  4.996592e+00  0.000000e+00  4.413758e-01 -2.994361e-01  1.492067e-01  2.366691e-01
3 -7.907992e-02  4.855606e-02  5.059347e-01  2.492005e-01  8.148282e-01  7.600000e-01 2 1 -1.000000e+00
 1.634078e-01 -9.091266e-02 -1.763181e+00  3.283627e+01  4.032570e-01 -4.625252e-01  8.422170e-01  2.882839e-01
-2.743131e-01  1.628004e-01  2.163868e+00  0.000000e+00  1.779541e-01 -1.989639e-01  4.171779e-01  8.099108e-02
 2.128743e-03 -1.135263e-03  1.116201e-03  4.982673e+01  3.122104e+01 -3.446262e+00  2.353527e+00  3.095609e+01
5  5.396468e-02  4.661209e-02  1.233384e+00  6.150803e-01  1.000000e+00  9.200000e-01 1 3 -1.000000e+00
-4.511366e-01 -3.554337e-01 -2.009947e+00  6.570979e+00  4.641321e-01 -2.495940e-01 -8.499311e-01  2.134617e-01
 7.045755e-02  6.810678e-01  5.979093e+00  0.000000e+00  2.913646e-01  5.737968e-01 -7.531171e-02  8.261880e-02
 6.601481e-01  1.291982e-02  1.847043e+01  6.031452e-01  3.022502e-01 -6.572833e-01  2.632004e-02  8.493705e-02
 6.193259e-01  2.572213e-01 -1.908613e+01  6.310893e-01  3.500976e-01 -5.260688e-01 -4.449931e-01  1.209503e-01
-6.297330e-04 -5.664071e-04  1.193713e-04  2.376262e+01  9.703256e+01 -1.751706e+00 -2.901655e+01  9.602781e+01
5  2.968711e-02 -3.724755e-03  3.226576e-01  2.185381e-01  1.000000e+00  1.070000e+00 4 2 -1.000000e+00
-1.311831e-01  8.704327e-03 -1.618502e+00  3.091164e+00  9.053057e-01 -7.862756e-01  9.269852e-02  7.595260e-01
 1.912160e-01  2.161767e-02 -8.979236e+00  3.316493e-01  5.446589e-01 -5.419822e-01 -1.579837e-01  4.150720e-01
 1.234534e-01 -1.500467e-01  4.978095e+00  0.000000e+00  3.765565e-01  1.380625e-01  4.107804e-01  2.478702e-01
 1.466240e-01  1.180087e-01  8.384215e+00  2.675801e-01  4.087536e-01 -4.502879e-02 -4.777792e-01  2.798590e-01
-5.251409e-03  5.236525e-04  2.846106e-02  4.240230e+00  7.550347e+00 -2.751171e+00  4.498715e-01  7.269876e+00
3 -1.048182e+00 -7.511770e-03  4.253441e+00  2.398805e+00  1.644487e-01  8.300000e-01 4 2 -1.000000e+00
-3.230437e+00 -9.690085e-01  4.411708e+00  0.000000e+00  4.440145e-01 -2.679358e-01 -1.032506e-01  3.712389e-02
 9.064078e-01  2.007112e-02 -7.254995e-01  2.758587e+02  1.296991e+00 -1.204744e+00  1.231067e-01  5.794658e-01
 1.082200e-01  1.154833e-02  1.934573e-02  2.873009e+02  9.280852e+00 -3.954128e+00 -1.116415e+00  8.087346e+00
3  5.027467e-01  1.709802e+00  4.313548e+00  1.841484e+00  9.886068e-01  1.130000e+00 1 3 -1.000000e+00
 2.777274e+00  2.743437e+00  1.459820e+01  1.063761e+02  5.619999e-01  7.425296e-02 -3.432623e-01  5.108432e-03
